EURO STOXX 50 Volatility Indices,,,,,,,,,
 ,VSTOXX,Sub-Index 1M,Sub-Index 2M,Sub-Index 3M,Sub-Index 6M,Sub-Index 9M,Sub-Index 12M,Sub-Index 18M,Sub-Index 24M
Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
16.12.2003,20.8061,20.6864,20.8064,22.7688,23.2673,23.9602,24.0722,24.4041,23.9518
17.12.2003,21.0408,23.5750,21.0143,22.8136,23.4434,23.9651,24.1566,24.1820,24.1629
18.12.2003,19.8133,NA,19.6517,21.7168,22.2577,23.2277,23.5926,23.6599,23.6458
19.12.2003,19.8670,NA,19.5588,21.7656,22.6822,23.3869,23.8034,23.8674,23.7636
22.12.2003,19.6934,18.8883,21.4737,22.7365,23.0057,23.4703,23.6708,23.6780,23.5106
23.12.2003,19.4538,18.4432,21.2131,24.7915,23.3795,23.3620,23.9789,23.5155,23.4448
29.12.2003,20.5724,20.0620,20.8861,22.3316,22.8934,23.3824,23.5695,23.3088,23.2836
30.12.2003,21.1639,20.2252,21.6476,22.6732,23.2208,23.5241,23.7859,23.3623,23.5031
02.01.2004,21.5680,21.6340,21.5463,22.4564,23.0515,23.1865,23.4987,23.4079,23.3167
05.01.2004,21.2916,21.9673,21.1588,21.7060,22.5432,22.9268,23.1487,23.1584,23.0976
06.01.2004,20.0486,20.4681,19.9809,20.4707,21.7544,22.2950,22.5602,22.5711,22.5936
07.01.2004,19.2177,18.9484,19.2525,19.8713,21.1963,21.8483,22.2468,22.2342,22.2632
08.01.2004,18.3112,18.8085,18.2586,18.4669,19.6769,20.4711,20.9538,21.1355,21.2012
09.01.2004,20.1575,20.5412,20.1256,20.5043,21.0537,21.1252,21.3284,21.3009,21.2509
12.01.2004,20.6670,23.3394,20.5742,20.7998,21.0261,21.2953,21.4031,21.3780,21.3251
13.01.2004,20.4633,24.8881,20.3604,20.4758,20.7316,20.8538,21.0169,21.0818,21.1021
14.01.2004,19.6761,24.6998,19.6105,19.9629,20.4425,20.9612,21.0680,21.1556,21.0906
15.01.2004,18.6035,NA,18.9203,19.6243,20.0825,20.4810,20.6743,20.7542,20.7718
16.01.2004,17.8668,NA,18.2952,19.4466,19.9928,20.3611,20.5808,20.7306,20.7834
19.01.2004,19.0231,19.1615,20.2261,17.1626,20.3989,20.6874,20.8187,20.8682,20.8660
20.01.2004,18.9654,19.0320,20.2278,17.2758,20.2325,20.6850,20.8614,20.9573,20.8210
21.01.2004,17.7330,17.7152,18.8094,18.7464,19.3250,19.7489,20.1337,20.2185,20.1527
22.01.2004,18.5983,18.5304,19.3325,19.1009,19.2579,19.7007,19.9565,19.9216,19.8086
23.01.2004,18.4686,18.3064,19.3754,19.6563,19.9448,20.4976,20.4892,20.6600,20.4218
26.01.2004,18.9211,18.4443,19.8600,19.8857,20.1230,20.5971,20.7387,20.8774,20.3940
27.01.2004,19.2141,18.8334,19.8097,20.0538,20.2948,20.7280,21.2960,21.6211,21.3094
28.01.2004,19.2885,18.7908,19.9115,20.1008,20.4420,20.9702,21.4248,21.6647,21.0898
29.01.2004,20.4524,19.9482,20.9692,21.0537,21.3987,21.5491,22.4989,21.6519,21.6721
30.01.2004,21.0705,20.7289,21.3619,21.2389,21.5618,21.7700,22.3373,21.0426,21.2014
02.02.2004,20.5739,19.9787,20.8656,20.8800,21.4177,21.7086,22.2449,22.4582,21.5848
03.02.2004,21.3464,20.7360,21.5965,21.8597,22.1517,22.4691,22.6400,21.9757,22.0452
04.02.2004,21.0140,20.8617,21.0668,21.5821,21.7982,22.1527,22.3040,22.4429,22.2382
05.02.2004,20.4735,19.6909,20.6947,21.0835,21.8016,22.3769,22.3060,22.3605,22.1724
06.02.2004,20.0529,18.6422,20.3758,20.5119,21.4397,21.7436,21.9914,22.1887,22.0162
09.02.2004,18.7899,18.0330,18.8836,19.4780,20.5594,21.0901,21.3428,21.5129,21.5016
10.02.2004,18.6015,17.2578,18.7297,19.3240,20.3041,21.0273,21.2677,21.4417,21.4745
11.02.2004,18.5715,16.6464,18.7098,19.3634,20.5378,21.2151,21.5247,21.6858,21.7093
12.02.2004,18.5463,16.7637,18.6418,19.1259,20.4321,21.1386,21.5045,21.7728,21.9142
13.02.2004,19.0170,18.0704,19.0539,19.8968,20.8238,21.4173,21.7203,22.1621,22.0003
16.02.2004,18.3737,19.4011,18.3653,19.2712,20.4596,21.0950,21.4403,21.7918,21.8620
17.02.2004,18.0214,20.7465,18.0140,18.8293,20.2057,20.9062,21.1966,21.5853,21.7268
18.02.2004,17.9391,20.9479,17.9261,18.7313,20.1279,20.8143,21.2034,21.5041,21.6576
19.02.2004,17.1344,NA,17.0468,18.0731,19.5792,20.3694,20.8744,21.1528,21.3464
20.02.2004,17.9583,NA,17.8461,18.5912,19.8669,20.6917,21.0370,21.2769,21.4180
23.02.2004,18.4666,18.3101,18.7825,16.3428,20.1643,20.9379,21.3094,21.5471,21.6379
24.02.2004,19.4737,19.3434,19.6809,21.1935,21.0776,21.7059,21.9952,22.0658,22.1194
25.02.2004,18.8054,18.6496,19.0043,20.4752,20.7651,21.5767,21.7064,22.3582,22.2041
26.02.2004,18.4556,18.2943,18.6237,19.7723,20.4196,21.3508,21.7955,22.2151,21.1182
27.02.2004,18.0624,17.5620,18.4849,19.9627,20.5818,21.5595,21.9367,22.3413,22.4239
01.03.2004,17.6291,17.1250,17.8762,19.4129,20.0130,21.0577,21.5648,22.0590,22.1783
02.03.2004,17.3500,16.7122,17.6099,19.1325,19.5087,20.9049,21.5523,22.3375,22.0867
03.03.2004,17.6658,16.9781,17.8994,19.0516,19.6143,20.9865,21.7878,21.3505,22.0873
04.03.2004,17.3014,16.8784,17.4220,18.7025,19.6066,20.9958,21.8221,22.0886,22.3098
05.03.2004,17.0418,15.3523,17.4215,18.9323,19.7464,20.8127,21.3689,21.9116,22.2386
08.03.2004,17.0757,15.9966,17.2076,18.7113,19.6858,20.8457,21.4565,21.9361,22.2883
09.03.2004,18.8569,18.8931,18.8533,19.7446,20.6548,21.6971,22.2336,22.6396,22.8172
10.03.2004,18.6900,18.5811,18.6983,19.6771,20.6171,21.7223,22.3537,22.6741,22.8417
11.03.2004,23.2192,26.9541,22.9905,22.6629,23.0976,23.4453,23.8116,23.9266,23.8902
12.03.2004,24.6496,27.1578,24.5439,24.4879,24.3069,24.6372,24.7944,24.4007,24.4283
15.03.2004,28.7726,38.6268,28.6800,27.6949,27.3498,26.7794,26.5033,25.8919,25.5586
16.03.2004,27.8862,34.0368,27.8688,27.1692,26.7295,26.3772,26.2575,25.9670,25.5908
17.03.2004,24.4069,29.9890,24.4021,24.7404,24.8223,24.9768,25.3210,25.3154,25.4557
18.03.2004,26.5149,NA,26.5494,26.0827,26.1701,25.9546,25.8784,25.6104,25.8542
19.03.2004,26.0003,NA,26.0046,25.9722,26.2156,26.0976,26.0713,25.9011,25.6993
22.03.2004,31.7445,32.5158,29.8458,29.5085,28.5196,27.8845,16.6037,27.3434,26.9351
23.03.2004,29.1930,29.6292,28.3603,28.1618,27.5790,27.4330,22.2653,27.0563,26.5912
24.03.2004,28.3686,28.6310,27.9667,27.9677,27.4909,27.2543,22.2322,26.6997,27.0989
25.03.2004,25.9179,25.6016,26.3072,26.4406,26.4249,26.5654,22.1238,26.5726,26.5520
26.03.2004,25.0526,24.4945,25.6201,25.8767,26.1714,26.2437,22.0820,26.3729,26.3575
29.03.2004,22.8428,21.4872,23.6531,24.4065,25.2221,25.5761,21.8707,25.7625,25.8290
30.03.2004,23.6100,22.7821,24.0397,24.1610,25.0959,25.7449,23.6678,26.1537,26.1187
31.03.2004,22.6705,21.6418,23.1219,23.5963,24.8589,25.5404,23.5368,26.0018,25.9912
01.04.2004,21.7108,20.4286,22.1850,23.1507,24.3565,24.9394,23.0826,25.3115,25.4910
02.04.2004,19.0362,16.9482,19.6702,20.9284,22.8517,23.6650,22.1896,24.3075,24.5974
05.04.2004,18.5264,18.5098,18.5296,19.5857,21.6215,22.7001,21.5644,23.5401,23.8118
06.04.2004,20.1013,21.1394,19.9308,20.7468,22.1241,23.1769,21.9365,23.9365,24.1825
07.04.2004,20.7616,20.2262,20.8302,21.2923,22.6794,23.5480,22.1198,24.1898,24.3600
08.04.2004,20.5813,20.0491,20.6361,21.3652,22.6695,23.5593,22.1510,24.3364,24.2391
13.04.2004,20.8351,25.0954,20.7365,21.1389,22.4781,23.2834,22.1808,24.0233,24.0923
14.04.2004,22.0325,26.5050,21.9756,22.3847,23.3600,23.9219,22.5197,24.2981,24.2357
15.04.2004,22.3731,NA,22.5571,22.9715,23.6231,24.0447,23.6596,24.3982,24.3112
16.04.2004,19.5633,NA,20.0667,21.4158,22.7551,23.3901,23.8300,24.0914,24.1635
19.04.2004,19.8676,20.0614,21.5374,18.0437,22.8542,23.5477,23.9332,24.1690,24.4895
20.04.2004,19.2970,19.3820,20.8951,17.9144,22.2245,23.0069,23.3239,23.8158,24.0317
21.04.2004,19.8420,19.8211,21.1052,17.9715,22.5135,23.1942,23.4855,23.9405,24.1652
22.04.2004,18.0041,17.8845,19.2744,20.0079,21.2716,22.1903,22.5762,23.0740,23.5539
23.04.2004,18.5865,18.3688,19.7931,20.3129,21.4992,22.5020,22.8691,23.2559,23.5976
26.04.2004,19.5038,19.1611,20.1863,20.5277,21.6635,22.4484,22.8659,23.2010,23.5995
27.04.2004,18.9303,18.4276,19.7101,20.2117,21.4346,22.2152,22.6528,23.0165,23.4725
28.04.2004,21.1386,20.7560,21.6218,21.6646,22.5118,23.2408,23.5212,23.7581,24.0806
29.04.2004,22.2828,21.9257,22.6520,22.5431,23.3913,24.0098,24.0926,24.2734,24.4956
30.04.2004,22.7340,22.5233,22.9150,22.6122,23.6093,24.1635,24.2090,24.3746,24.5638
03.05.2004,22.0152,21.7305,22.1563,22.0851,23.1319,23.6709,23.8732,24.0666,24.3621
04.05.2004,21.8267,21.4124,21.9977,22.0862,23.1306,23.7587,23.9426,24.1352,24.4201
05.05.2004,19.8849,18.8075,20.2471,20.8174,22.0515,22.8814,23.1625,23.4774,23.9556
06.05.2004,22.9078,22.9039,22.9089,23.0078,23.9540,24.5713,24.6944,24.5002,24.8496
07.05.2004,22.9899,23.2383,22.9301,22.8391,24.0006,24.5605,24.7879,24.8420,25.0888
10.05.2004,26.0037,27.9070,25.7525,24.8970,25.6950,25.9481,25.6528,25.9746,25.8758
11.05.2004,24.0364,25.2063,23.9170,23.6977,24.6068,25.1733,25.2813,25.2535,25.3787
12.05.2004,25.9911,26.6825,25.9377,25.1728,26.0786,26.4448,26.1843,26.0109,26.1559
13.05.2004,25.4181,26.7692,25.3398,24.8624,25.6893,26.0499,26.1064,26.1680,26.0333
14.05.2004,25.2845,27.9687,25.1712,24.8079,25.4239,25.6276,25.7906,25.8468,26.0526
17.05.2004,26.7613,31.4646,26.7203,25.8566,26.3729,26.5479,26.4544,26.4895,26.5526
18.05.2004,25.3366,28.8670,25.3269,25.0803,25.6550,26.2640,26.6274,26.3249,26.5620
19.05.2004,23.2942,30.3224,23.2926,23.3932,24.2133,25.1344,25.4000,25.2649,26.1550
20.05.2004,23.6029,NA,23.5886,23.7603,24.4988,25.3811,25.7700,25.8744,26.3580
21.05.2004,22.3809,NA,22.2886,22.9049,24.1455,24.9589,25.5852,26.0426,26.4533
24.05.2004,24.8818,26.1250,22.1244,19.4761,23.7057,24.5372,24.8899,25.3132,25.5183
25.05.2004,21.3512,21.0303,21.8564,19.4328,23.4896,24.4066,24.9654,25.1611,25.4150
26.05.2004,21.0492,20.6947,21.4973,19.4310,22.9426,24.0286,24.7085,25.0013,25.2956
27.05.2004,20.7004,20.4896,20.9197,19.1361,22.4960,23.7227,24.4548,24.8314,25.3295
28.05.2004,20.2582,19.6057,20.8068,18.9367,22.2387,23.6682,24.2522,25.0505,25.2981
31.05.2004,21.2312,21.8594,20.9096,19.1435,22.3056,23.5252,24.2601,24.7061,25.1375
01.06.2004,22.4455,23.0771,22.1760,19.6942,23.3857,24.3984,24.9236,25.2618,25.7604
02.06.2004,20.7410,20.3920,20.8613,19.1551,22.5552,23.9033,24.5264,25.4210,25.3926
03.06.2004,20.7627,20.2300,20.9145,19.3144,22.6038,24.0200,24.7235,25.2093,25.4285
04.06.2004,19.3269,17.5843,19.7208,18.6269,21.6710,23.4676,24.1274,24.6630,25.0699
07.06.2004,19.4315,19.4340,19.4312,20.0572,21.4631,23.1055,23.8662,24.6083,24.9640
08.06.2004,19.0710,18.3177,19.1443,19.9439,21.2947,22.9912,23.7535,24.4744,24.8052
09.06.2004,19.5206,18.6894,19.5824,20.0811,21.4699,23.0103,23.8055,24.4555,24.8878
10.06.2004,18.4083,17.0577,18.4815,19.3536,20.9085,22.6968,23.4668,24.1669,24.5308
11.06.2004,18.1726,16.7855,18.2259,19.3212,20.7633,22.4323,23.0175,23.6044,24.1476
14.06.2004,20.5042,22.6478,20.4861,20.9689,22.2711,23.3645,23.6479,24.0896,24.5628
15.06.2004,18.1549,20.6339,18.1481,19.3651,20.5612,22.1523,22.8461,23.5223,24.0835
16.06.2004,17.6727,21.1275,17.6556,18.8297,20.3506,21.7630,22.5552,23.0866,23.3181
17.06.2004,18.7479,NA,18.7080,19.2364,20.4864,22.0655,22.5469,22.9733,23.2985
18.06.2004,18.1770,NA,18.0483,18.9929,19.9991,21.6040,21.8443,22.3155,22.8604
21.06.2004,17.7173,17.4360,18.3641,19.4081,21.0779,21.7163,21.9377,22.3194,22.3995
22.06.2004,18.8007,18.5383,19.2813,20.1391,21.8751,22.2940,22.5535,22.7748,22.5618
23.06.2004,17.9197,17.5180,18.5112,19.7930,21.5508,22.0025,22.3511,22.5854,22.5423
24.06.2004,17.8294,17.4159,18.3322,19.8591,21.4297,21.9254,22.1288,22.6792,22.5341
25.06.2004,18.1141,17.6472,18.5872,19.8648,21.5233,22.4101,22.3926,22.5921,22.5778
28.06.2004,18.2891,18.0050,18.4650,19.8140,21.1016,21.7348,22.2157,22.6084,22.4061
29.06.2004,18.2762,18.2390,18.2961,19.6141,20.9909,21.7516,22.3119,22.6401,22.4564
30.06.2004,18.4996,19.0550,18.2422,19.5994,21.0482,21.8216,22.2623,22.7748,22.5782
01.07.2004,19.0414,19.3386,18.9256,20.0193,21.3527,21.7910,22.2680,22.6943,22.4700
02.07.2004,18.6992,18.3487,18.8123,20.0379,21.3694,21.9223,22.6329,22.7292,22.5045
05.07.2004,18.4091,18.3623,18.4182,19.5916,21.2487,21.7273,22.2673,22.7363,22.5061
06.07.2004,19.8884,20.2806,19.8252,20.7983,22.1092,22.7772,23.1497,23.4325,23.0701
07.07.2004,19.3247,18.9925,19.3674,20.4990,21.9471,22.6351,23.1525,23.3433,23.0844
08.07.2004,19.0758,18.1034,19.1745,20.4050,22.0389,22.6491,23.1761,23.5203,23.2475
09.07.2004,18.4286,16.7914,18.5567,20.0990,22.1051,22.7473,23.2404,23.5963,23.3751
12.07.2004,19.2550,21.0116,19.1952,20.4361,22.2057,22.8087,23.5504,23.7062,23.4190
13.07.2004,18.7364,20.4013,18.6999,20.1203,22.0673,22.7768,23.6690,23.8470,23.5037
14.07.2004,18.6697,23.3603,18.6087,20.1591,22.1997,22.9530,23.8594,24.2471,23.8616
15.07.2004,18.1722,NA,18.9166,20.5146,22.5980,23.1571,23.9362,24.4614,24.2500
16.07.2004,17.2585,NA,17.9403,19.7274,22.2715,23.3030,23.9782,24.6320,24.3500
19.07.2004,18.3094,18.5889,20.6731,18.1981,22.5463,23.3300,23.9175,24.4351,24.1445
20.07.2004,18.1791,18.2938,20.3025,19.9857,22.1859,23.1434,23.5678,24.5740,23.9774
21.07.2004,17.5643,17.5289,19.6466,19.3103,21.8053,22.6923,23.5365,24.5049,23.9438
22.07.2004,19.1699,19.0374,20.5755,20.0568,22.4450,23.2679,23.8374,24.4585,24.0765
23.07.2004,19.6562,19.4235,20.9455,20.1331,22.6327,23.4666,24.0120,24.6719,24.2585
26.07.2004,20.5818,20.1910,21.3584,20.6737,22.8852,23.7568,24.3813,24.6438,24.1555
27.07.2004,19.4315,19.0747,19.9908,19.8903,22.1311,22.9090,23.8621,24.2414,23.7252
28.07.2004,19.8395,19.4554,20.3237,19.9545,22.1424,23.1167,24.0283,24.3787,24.1007
29.07.2004,18.4890,18.0539,18.9355,19.1426,21.1045,22.2889,23.2097,23.8646,23.7277
30.07.2004,18.2363,17.6859,18.7000,18.9762,21.1187,22.2766,23.2223,23.7912,23.7671
02.08.2004,19.3238,18.7772,19.5917,19.6916,21.7390,22.6143,23.5554,23.9954,23.8217
03.08.2004,18.6787,18.0128,18.9503,19.2282,21.2862,22.2643,23.0571,23.7466,23.6597
04.08.2004,19.1002,18.3272,19.3625,19.3810,21.3992,22.3652,23.1537,23.7759,23.7654
05.08.2004,18.9668,18.1468,19.1977,19.4642,21.4956,22.4760,23.2641,23.9175,23.7981
06.08.2004,22.3035,22.7447,22.1967,21.2656,23.2971,23.9755,24.5103,24.9407,24.6075
09.08.2004,22.9025,23.8506,22.7796,22.2489,23.6939,24.1659,24.6979,25.2390,24.8235
10.08.2004,21.2867,21.0549,21.3096,20.9996,22.5615,23.1240,24.0571,24.6547,24.4339
11.08.2004,22.4745,22.9923,22.4346,21.9579,23.3791,23.8293,24.6559,25.0870,24.7360
12.08.2004,23.1659,23.4667,23.1488,22.3742,23.9144,24.2910,25.0030,25.4269,25.0987
13.08.2004,23.4447,23.0322,23.4610,23.0456,24.1811,24.5374,25.1463,25.7296,25.2376
16.08.2004,21.2557,21.9136,21.2504,21.9869,23.2675,23.9974,24.6591,25.3885,24.9400
17.08.2004,21.4162,23.4512,21.4107,21.7203,22.9632,23.6470,24.4277,25.1533,24.7706
18.08.2004,20.6874,22.8133,20.6767,21.3467,22.7034,23.4056,24.1991,24.9977,24.7012
19.08.2004,20.5855,NA,20.5596,20.8698,22.4988,23.3071,24.1685,24.9225,24.6279
20.08.2004,18.6987,NA,18.5248,19.6700,21.7850,22.7351,23.6568,24.8023,24.5425
23.08.2004,18.4416,18.0561,19.2056,19.6834,21.2565,22.2801,23.2358,24.3002,24.1254
24.08.2004,17.5601,17.0430,18.3593,18.9162,20.4850,21.9709,22.9277,24.0720,23.9259
25.08.2004,17.6618,17.1341,18.3195,18.9641,20.4454,21.7318,22.7510,24.0952,23.8789
26.08.2004,17.1562,16.4924,17.8272,18.4266,19.9427,21.2814,22.7610,23.9912,24.0660
27.08.2004,16.5520,15.6552,17.2912,18.0162,19.4518,20.8820,22.5247,23.7187,23.8761
30.08.2004,17.5699,17.3215,17.6929,18.6169,19.7695,21.1308,22.4888,23.8135,23.8434
31.08.2004,18.7516,18.7032,18.7719,18.8712,20.4249,21.5375,22.8439,24.1403,24.0568
01.09.2004,17.9625,17.1181,18.2477,18.9315,20.0702,21.3056,22.5820,23.9006,23.8341
02.09.2004,17.6071,17.1460,17.7384,18.3678,19.6655,20.9459,22.1083,23.6421,23.3342
03.09.2004,16.5497,15.0631,16.8857,17.7344,18.7745,20.2407,21.5626,23.1415,22.9942
06.09.2004,16.2916,15.5445,16.3838,17.2730,18.2773,19.8779,21.2741,22.7386,22.8394
07.09.2004,16.2265,15.1337,16.3311,17.2052,18.2203,19.8754,21.1667,22.6501,22.6575
08.09.2004,16.2425,15.7700,16.2779,17.2373,18.4177,19.9269,21.2607,22.6386,22.7097
09.09.2004,16.6131,15.5944,16.6687,17.5869,18.6599,20.0958,21.2851,22.5415,22.7396
10.09.2004,16.3408,15.5741,16.3707,17.1860,18.4239,19.8726,21.2082,22.4845,22.7749
13.09.2004,16.3197,18.0538,16.3050,17.0564,17.9179,19.4799,20.8641,22.1835,22.6064
14.09.2004,16.1149,16.7937,16.1132,17.0968,18.0557,19.5049,20.8474,22.2433,22.6358
15.09.2004,16.6545,19.6454,16.6389,17.7046,18.6128,19.9961,21.2313,22.4803,22.5872
16.09.2004,16.7923,NA,16.7154,17.7180,18.7146,19.9387,21.1169,22.4510,22.5831
17.09.2004,16.1969,NA,16.0777,16.9520,18.2520,19.4646,20.6599,22.1109,22.5806
20.09.2004,16.7553,16.5444,17.2428,18.3463,19.7329,20.8950,19.2403,22.1713,22.6911
21.09.2004,16.0936,15.8195,16.5934,17.8276,19.2417,20.6220,19.2993,21.8819,22.2420
22.09.2004,17.0042,16.7416,17.3942,18.3954,19.7457,21.1841,19.4639,22.2768,22.5943
23.09.2004,17.4798,17.1713,17.8572,18.8759,20.0723,21.6652,19.8546,22.5441,22.8527
24.09.2004,16.5063,15.8524,17.1600,18.2621,19.7674,21.2783,19.6215,22.2181,22.6562
27.09.2004,17.3181,16.5828,17.7637,18.8071,20.0031,21.3656,21.6956,22.3744,22.6244
28.09.2004,16.9987,16.3142,17.3527,18.3796,19.7413,21.1476,21.5578,22.2767,22.7566
29.09.2004,16.5393,15.8201,16.8553,17.8804,19.3942,20.8578,21.2655,22.3100,22.6667
30.09.2004,16.5105,15.8198,16.7690,17.6565,19.2270,20.7559,21.1543,22.2069,22.5407
01.10.2004,15.5663,14.8487,15.7936,16.7548,18.5892,20.1413,20.7904,21.6199,22.0917
04.10.2004,16.1608,16.2896,16.1358,16.6930,18.2188,19.5084,20.0214,20.8944,21.6194
05.10.2004,16.3528,16.6985,16.2970,16.6726,18.1564,19.5995,20.0762,20.8272,21.5553
06.10.2004,16.2926,17.8768,16.0752,16.5745,18.0431,19.3427,19.8067,20.7871,21.5595
07.10.2004,16.7463,17.5377,16.6616,16.9248,18.1419,19.3435,19.7422,20.7456,21.4913
08.10.2004,17.1179,18.0161,17.0420,17.3595,18.4222,19.5459,19.8963,20.9011,21.6394
11.10.2004,16.6859,18.8820,16.6096,16.9465,18.1460,19.1412,19.8826,20.6443,21.5083
12.10.2004,17.4773,19.9154,17.4226,17.8417,18.8438,19.9441,20.2132,20.9946,21.7467
13.10.2004,17.6390,24.0692,17.5509,17.9858,18.8858,19.7259,20.3921,21.1564,21.7935
14.10.2004,17.8157,NA,17.9790,18.3463,19.1846,20.1136,20.6404,21.3234,21.8587
15.10.2004,16.8176,NA,17.0363,17.6350,18.7538,19.7737,20.2440,21.0393,21.8358
18.10.2004,17.5549,17.6141,18.0768,16.0922,18.9455,19.9291,20.4047,21.0732,21.8459
19.10.2004,16.9740,17.0121,17.7040,17.6522,18.5674,19.4736,20.2716,20.9645,21.7169
20.10.2004,17.7512,17.7444,18.1719,17.9451,18.8899,19.7671,20.5147,21.0575,22.0661
21.10.2004,17.4511,17.4137,17.8590,17.8673,18.8003,19.9046,20.4069,20.9050,21.8464
22.10.2004,17.0055,16.8983,17.6094,17.8037,18.6627,19.7407,20.2313,20.9787,21.7635
25.10.2004,19.2406,19.3094,19.0993,18.9727,19.7811,20.5913,21.1492,21.5572,22.0228
26.10.2004,18.7070,18.7116,18.6996,18.7113,19.4813,20.2807,20.9432,21.5729,22.0361
27.10.2004,18.0991,17.9294,18.3154,18.2155,19.1975,20.1820,20.5568,21.1525,21.6676
28.10.2004,17.5673,17.4598,17.6794,17.6925,18.3954,19.6181,20.2474,20.8981,21.4493
29.10.2004,17.3708,17.0872,17.6127,17.6105,18.4778,19.6696,20.0762,20.9226,21.4505
01.11.2004,18.1296,18.7363,17.8181,17.6546,18.3440,19.3819,19.9290,20.6854,21.4061
02.11.2004,16.8965,17.1639,16.7834,16.8111,17.8379,18.9123,19.5268,20.2591,21.0649
03.11.2004,16.3525,16.3972,16.3369,16.5140,17.4733,18.5309,19.3480,20.0561,20.9006
04.11.2004,15.3837,15.1767,15.4431,15.9657,16.7889,18.1284,18.9514,19.6998,20.5799
05.11.2004,15.6040,15.7552,15.5677,15.7135,16.7903,18.0363,18.8242,19.5542,20.5266
08.11.2004,15.5389,14.9362,15.6136,15.6715,16.7805,18.0592,18.8467,19.5359,20.5578
09.11.2004,15.0808,14.1476,15.1704,15.4265,16.5525,17.9051,18.8101,19.4937,20.4211
10.11.2004,14.6206,13.7572,14.6842,15.0427,16.2475,17.5359,18.3581,19.1033,19.9936
11.11.2004,14.3614,14.1547,14.3730,14.5564,15.7962,17.0278,17.9374,18.7799,19.7370
12.11.2004,14.3737,14.3249,14.3757,14.5495,15.7855,16.9399,17.8657,18.7687,19.6870
15.11.2004,14.9812,16.7821,14.9659,14.7223,15.7740,17.0826,17.8554,18.8311,19.8618
16.11.2004,15.1217,17.3901,15.1155,14.9290,15.9368,17.2505,18.0212,18.9571,19.8834
17.11.2004,14.6861,17.8896,14.6893,14.4622,15.5002,16.8073,17.4207,18.4036,19.6198
18.11.2004,14.8120,NA,14.8342,14.5348,15.6107,16.8033,17.6190,18.3403,19.2056
19.11.2004,15.4303,NA,15.4596,15.2383,16.0820,17.1426,17.9313,18.7038,19.5956
22.11.2004,15.6861,15.7797,15.4629,15.4638,16.2201,17.2575,17.9282,18.5212,19.6887
23.11.2004,15.9220,16.0235,15.7306,15.7903,16.3422,17.4728,18.0328,18.6260,19.8253
24.11.2004,15.8055,15.8146,15.7917,15.9542,16.3944,17.5356,18.1767,18.8488,19.9530
25.11.2004,15.2217,15.1430,15.3194,15.4914,16.0299,17.1658,17.8890,18.5764,19.7333
26.11.2004,15.6171,15.6869,15.5443,15.7551,16.4697,17.4329,18.0561,18.8051,20.0110
29.11.2004,15.5883,15.8267,15.4369,15.6313,16.3133,17.3365,18.1197,18.7302,19.7498
30.11.2004,16.5570,17.1028,16.2585,16.2182,16.8694,17.8584,18.5976,19.2549,19.9984
01.12.2004,15.6407,16.3238,15.3209,15.6804,16.2712,17.3065,18.1164,18.7688,19.7680
02.12.2004,15.6704,16.4032,15.3787,15.7495,16.3535,17.5131,18.2577,18.8344,19.9077
03.12.2004,15.7055,16.0197,15.6015,15.9593,16.7493,17.8075,18.5961,19.2516,20.1202
06.12.2004,15.7266,17.0739,15.4531,15.8636,16.5127,17.6060,18.3365,18.9030,19.9961
07.12.2004,15.7449,16.9854,15.5380,15.8183,16.5136,17.6793,18.4358,18.8821,19.9500
08.12.2004,15.6118,16.7112,15.4632,15.7287,16.4325,17.5162,18.2770,18.9121,19.9327
09.12.2004,15.8170,17.0231,15.6858,16.0218,16.7525,17.8751,18.6967,19.1663,20.0846
10.12.2004,15.6686,16.0910,15.6334,15.7875,16.4536,17.6956,18.3761,18.9619,20.0299
13.12.2004,15.1109,17.3101,15.0340,15.4868,15.9908,17.3205,18.2734,18.9836,19.9691
14.12.2004,15.1378,19.3990,15.0357,15.4794,16.0850,17.4293,18.1948,18.7686,19.8621
15.12.2004,14.7199,20.3933,14.6416,15.2742,16.0650,17.3907,18.1431,18.8365,19.9910
16.12.2004,13.4434,NA,13.8853,14.8447,15.5327,17.2677,18.3106,19.0958,20.1277
17.12.2004,14.1492,NA,14.3779,15.0010,16.0093,17.8698,18.8301,19.5588,20.4906
20.12.2004,13.3638,13.4837,14.4000,15.4547,17.3787,18.3149,19.1247,20.2076,21.0107
21.12.2004,12.6358,12.6940,13.7297,14.6440,16.7033,17.9868,18.8090,19.9799,20.6719
22.12.2004,12.9883,12.9741,13.8491,14.7980,16.9193,18.0380,18.9023,19.9128,20.6192
23.12.2004,12.9441,12.8746,13.6873,14.5953,16.7058,17.8433,18.7289,19.7734,20.7839
27.12.2004,12.9556,12.5993,13.6549,14.7160,16.8094,17.9753,18.7087,19.8116,20.7923
28.12.2004,13.0997,12.7805,13.5962,14.6545,16.7533,17.9200,18.6421,19.7502,20.7357
29.12.2004,13.7397,13.4064,14.1576,15.1241,16.9166,17.9693,18.9817,19.8363,20.5782
30.12.2004,14.0727,13.6794,14.4745,15.4763,17.2005,18.1004,19.0729,20.0465,20.7952
03.01.2005,14.4655,14.1104,14.6401,15.4055,17.0793,18.2919,19.2548,20.2964,20.8251
04.01.2005,14.5103,14.1950,14.6402,15.4885,17.2289,18.3923,19.2086,20.0982,20.7525
